month,long_portfolio,short_portfolio,long_return_gross,long_return_net,ls_spread_net,turnover,nifty_return
2019-07,"BAJAJFINSV.NS, BAJFINANCE.NS, TITAN.NS, AXISBANK.NS, ADANIPORTS.NS, DIVISLAB.NS, HDFCBANK.NS, GRASIM.NS, JSWSTEEL.NS, EICHERMOT.NS","DRREDDY.NS, POWERGRID.NS, BAJAJ-AUTO.NS, KOTAKBANK.NS, NTPC.NS, INFY.NS, WIPRO.NS, ICICIBANK.NS, BPCL.NS, SUNPHARMA.NS",-0.01654701195773601,-0.01879701195773601,-0.026257393454793033,0.75,-0.011131901841812243
2019-08,"TITAN.NS, BAJFINANCE.NS, BAJAJFINSV.NS, JSWSTEEL.NS, KOTAKBANK.NS, ULTRACEMCO.NS, SBIN.NS, ICICIBANK.NS, GRASIM.NS, INDUSINDBK.NS","HEROMOTOCO.NS, INFY.NS, ONGC.NS, BAJAJ-AUTO.NS, HINDALCO.NS, TCS.NS, TECHM.NS, MARUTI.NS, BHARTIARTL.NS, SUNPHARMA.NS",0.07778226064793696,0.07553226064793696,0.03295213217302281,0.75,0.06469276928177602
2019-09,"TITAN.NS, BAJAJFINSV.NS, POWERGRID.NS, M&M.NS, APOLLOHOSP.NS, JSWSTEEL.NS, SBILIFE.NS, BAJFINANCE.NS, TCS.NS, UPL.NS","COALINDIA.NS, ADANIPORTS.NS, ONGC.NS, LT.NS, BAJAJ-AUTO.NS, HINDALCO.NS, ITC.NS, ULTRACEMCO.NS, SUNPHARMA.NS, BHARTIARTL.NS",0.02049044274942216,0.01809044274942216,0.01880228849768314,0.8,0.03158661489390182
2019-10,"BAJAJFINSV.NS, BAJFINANCE.NS, POWERGRID.NS, JSWSTEEL.NS, TITAN.NS, HDFCBANK.NS, EICHERMOT.NS, CIPLA.NS, SBILIFE.NS, TATACONSUM.NS","SHREECEM.NS, HINDALCO.NS, BPCL.NS, BAJAJ-AUTO.NS, GRASIM.NS, ITC.NS, COALINDIA.NS, HCLTECH.NS, SUNPHARMA.NS, SBIN.NS",0.018553787950026372,0.01630378795002637,0.01103628720380603,0.75,-0.003131533924763128
2019-11,"TITAN.NS, BAJFINANCE.NS, KOTAKBANK.NS, AXISBANK.NS, GRASIM.NS, HDFCLIFE.NS, HINDUNILVR.NS, BRITANNIA.NS, TATASTEEL.NS, NTPC.NS","SHREECEM.NS, COALINDIA.NS, TATACONSUM.NS, JSWSTEEL.NS, EICHERMOT.NS, INDUSINDBK.NS, HINDALCO.NS, ADANIPORTS.NS, ULTRACEMCO.NS, BPCL.NS",0.03077776134412777,0.02822776134412777,0.0019838610383984476,0.8500000000000001,0.024467716648444094
2019-12,"TITAN.NS, ADANIPORTS.NS, KOTAKBANK.NS, TATASTEEL.NS, ULTRACEMCO.NS, LT.NS, SBILIFE.NS, DIVISLAB.NS, NESTLEIND.NS, GRASIM.NS","BHARTIARTL.NS, UPL.NS, HCLTECH.NS, NTPC.NS, MARUTI.NS, COALINDIA.NS, HEROMOTOCO.NS, ONGC.NS, CIPLA.NS, BPCL.NS",0.03673637730444991,0.03463637730444991,0.05724605062138256,0.7,0.01365849363359084
2020-01,"TITAN.NS, BAJAJFINSV.NS, KOTAKBANK.NS, INDUSINDBK.NS, BAJFINANCE.NS, EICHERMOT.NS, RELIANCE.NS, ICICIBANK.NS, COALINDIA.NS, HDFCBANK.NS","TECHM.NS, DRREDDY.NS, CIPLA.NS, HEROMOTOCO.NS, GRASIM.NS, INFY.NS, M&M.NS, LT.NS, BPCL.NS, HCLTECH.NS",-0.17219549148505536,-0.17489549148505537,-0.00633486798830829,0.9,-0.16252939863756308
2020-02,"M&M.NS, TITAN.NS, EICHERMOT.NS, TATACONSUM.NS, ADANIPORTS.NS, SUNPHARMA.NS, HINDALCO.NS, RELIANCE.NS, NESTLEIND.NS, BRITANNIA.NS","ONGC.NS, MARUTI.NS, NTPC.NS, POWERGRID.NS, ITC.NS, BHARTIARTL.NS, BPCL.NS, COALINDIA.NS, KOTAKBANK.NS, CIPLA.NS",-0.07919622423242337,-0.08189622423242336,-0.024440255384821745,0.9,-0.08041078776362878
2020-03,"TITAN.NS, DIVISLAB.NS, APOLLOHOSP.NS, BAJFINANCE.NS, ICICIBANK.NS, BAJAJFINSV.NS, BRITANNIA.NS, SHREECEM.NS, ASIANPAINT.NS, HINDUNILVR.NS","BHARTIARTL.NS, SUNPHARMA.NS, ITC.NS, POWERGRID.NS, TCS.NS, WIPRO.NS, TATACONSUM.NS, COALINDIA.NS, BPCL.NS, ONGC.NS",0.01074567141272693,0.00819567141272693,-0.05899724795633802,0.8500000000000001,0.07903240386576653
2020-04,"BAJFINANCE.NS, BAJAJFINSV.NS, TITAN.NS, DIVISLAB.NS, SBILIFE.NS, M&M.NS, APOLLOHOSP.NS, ASIANPAINT.NS, TECHM.NS, TATACONSUM.NS","HINDALCO.NS, EICHERMOT.NS, TCS.NS, HEROMOTOCO.NS, BAJAJ-AUTO.NS, BPCL.NS, UPL.NS, INFY.NS, HCLTECH.NS, ONGC.NS",0.028140943445827925,0.025590943445827925,-0.031206368455681224,0.8500000000000001,0.02624483667229857
