fold,test_month,n_stocks,nifty_return,regime,avg_pairwise_corr,position_scale,LightGBM_rank_ic,LightGBM_hit_rate_pct,LightGBM_top10_return_gross,LightGBM_top10_return_net,LightGBM_bot10_return_gross,LightGBM_bot10_return_net,LightGBM_ls_spread_gross,LightGBM_ls_spread_net,LightGBM_turnover,LightGBM_cost_drag,LightGBM_position_scale,LightGBM_n_stocks,XGBoost_rank_ic,XGBoost_hit_rate_pct,XGBoost_top10_return_gross,XGBoost_top10_return_net,XGBoost_bot10_return_gross,XGBoost_bot10_return_net,XGBoost_ls_spread_gross,XGBoost_ls_spread_net,XGBoost_turnover,XGBoost_cost_drag,XGBoost_position_scale,XGBoost_n_stocks,RandomForest_rank_ic,RandomForest_hit_rate_pct,RandomForest_top10_return_gross,RandomForest_top10_return_net,RandomForest_bot10_return_gross,RandomForest_bot10_return_net,RandomForest_ls_spread_gross,RandomForest_ls_spread_net,RandomForest_turnover,RandomForest_cost_drag,RandomForest_position_scale,RandomForest_n_stocks,Ensemble_rank_ic,Ensemble_hit_rate_pct,Ensemble_top10_return_gross,Ensemble_top10_return_net,Ensemble_bot10_return_gross,Ensemble_bot10_return_net,Ensemble_ls_spread_gross,Ensemble_ls_spread_net,Ensemble_turnover,Ensemble_cost_drag,Ensemble_position_scale,Ensemble_n_stocks
60,2021-02,48,0.026544684760654552,normal,-0.0256,1.0,0.1508901432913591,80.0,0.058029305388849664,0.055629305388849665,0.01807990105388495,0.01987990105388495,0.03994940433496472,0.035749404334964714,0.7,0.0024000000000000002,1.0,48,0.10725141120277899,70.0,0.049527906737754486,0.04712790673775449,0.017728923566595577,0.019228923566595578,0.03179898317115891,0.02789898317115891,0.65,0.0024000000000000002,1.0,48,0.15013026487190623,60.0,0.028248999825877325,0.026148999825877324,0.0008279950558836999,0.0029279950558836997,0.027421004769993627,0.023221004769993624,0.7,0.0021,1.0,48,0.1403603994789405,80.0,0.05489868243090372,0.05279868243090372,0.02835453408091443,0.02985453408091443,0.02654414834998929,0.022944148349989292,0.6,0.0021,1.0,48
61,2021-03,47,0.05389105644381507,normal,-0.0299,1.0,0.3654024051803886,90.0,0.10119722711556993,0.09849722711556994,0.02712701222568518,0.029227012225685182,0.07407021488988474,0.06927021488988475,0.8,0.0027,1.0,47,0.2732423681776133,80.0,0.07430559072633569,0.0716055907263357,0.04417167019130604,0.046271670191306034,0.030133920535029654,0.025333920535029662,0.8,0.0027,1.0,47,0.20316836262719704,90.0,0.07779216945101015,0.07539216945101015,0.04049196928673458,0.043191969286734584,0.03730020016427557,0.03220020016427557,0.8500000000000001,0.0024000000000000002,1.0,47,0.35800185013876046,90.0,0.10119722711556993,0.09849722711556994,0.02488234039865015,0.02698234039865015,0.07631488671691977,0.07151488671691979,0.8,0.0027,1.0,47
62,2021-04,48,0.09320224705704565,normal,-0.0378,1.0,-0.149587494572297,100.0,0.07783262659674903,0.07513262659674903,0.126472843666757,0.12887284366675703,-0.048640217070007985,-0.05374021707000799,0.8500000000000001,0.0027,1.0,48,-0.0991098567086409,100.0,0.07940478431101959,0.07730478431101959,0.09283382772408018,0.09523382772408018,-0.013429043413060587,-0.01792904341306059,0.75,0.0021,1.0,48,-0.12776812852800695,100.0,0.09181175460411149,0.0900117546041115,0.09349111948628343,0.09619111948628342,-0.0016793648821719354,-0.0061793648821719255,0.75,0.0018,1.0,48,-0.11561007381676074,100.0,0.07478768710076095,0.07238768710076095,0.11044488692695072,0.11284488692695072,-0.03565719982618977,-0.04045719982618977,0.8,0.0024000000000000002,1.0,48
63,2021-05,48,0.02383085623065369,normal,-0.018,1.0,0.24576639166304817,90.0,0.05704954905388894,0.05464954905388894,0.011305572896959729,0.013405572896959728,0.04574397615692921,0.041243976156929214,0.75,0.0024000000000000002,1.0,48,0.2783326096396005,70.0,0.048152052886355344,0.04545205288635534,-0.0078208503549972,-0.006020850354997201,0.055972903241352547,0.05147290324135254,0.75,0.0027,1.0,48,0.2573816760746852,70.0,0.04221976669071617,0.03951976669071617,-0.00199755644377799,0.00010244355622200966,0.04421732313449416,0.03941732313449416,0.8,0.0027,1.0,48,0.2858228397742075,70.0,0.0453044808577959,0.0429044808577959,-0.002604901225625091,-0.000504901225625091,0.047909382083420986,0.04340938208342099,0.75,0.0024000000000000002,1.0,48
64,2021-06,48,0.0448156786773491,normal,-0.03,1.0,0.07327399044724273,60.0,0.0281965794904561,0.0263965794904561,0.01787570627452559,0.019975706274525593,0.010320873215930507,0.006420873215930507,0.6499999999999999,0.0018,1.0,48,0.1768345636126791,60.0,0.04718953637660608,0.045389536376606074,0.01111767720281245,0.01321767720281245,0.03607185917379363,0.03217185917379362,0.6499999999999999,0.0018,1.0,48,0.23349978289188014,90.0,0.07128052989459646,0.07008052989459645,0.016983442851124145,0.019383442851124144,0.05429708704347232,0.05069708704347231,0.6000000000000001,0.0012000000000000001,1.0,48,0.1392748588797221,60.0,0.035076895172081214,0.03327689517208121,0.002613151447721311,0.005013151447721312,0.0324637437243599,0.0282637437243599,0.7,0.0018,1.0,48
65,2021-07,48,0.09334485065522007,normal,-0.0219,1.0,0.15686061658706035,100.0,0.10451721712008281,0.10271721712008282,0.06375428679853096,0.06585428679853096,0.04076293032155186,0.03686293032155186,0.6499999999999999,0.0018,1.0,48,0.22372991749891447,100.0,0.13115184639605565,0.12935184639605565,0.0796471349612378,0.0814471349612378,0.05150471143481784,0.04790471143481785,0.6,0.0018,1.0,48,0.02507598784194529,100.0,0.11530858902683341,0.11350858902683342,0.0974235440553287,0.0995235440553287,0.017885044971504713,0.013985044971504712,0.6499999999999999,0.0018,1.0,48,0.21428571428571427,100.0,0.12244347374496282,0.12094347374496282,0.0638360027886356,0.06593600278863561,0.05860747095632722,0.055007470956327215,0.6,0.0015,1.0,48
66,2021-08,48,0.06379722329183862,normal,-0.0217,1.0,0.08098132870169343,90.0,0.11303957253539373,0.11093957253539373,0.029363384194021236,0.031763384194021235,0.0836761883413725,0.0791761883413725,0.75,0.0021,1.0,48,0.06534954407294832,70.0,0.07719000472121434,0.07479000472121435,0.06594356219305568,0.06774356219305568,0.011246442528158665,0.0070464425281586696,0.7,0.0024000000000000002,1.0,48,0.25694745983499784,80.0,0.06208430307484687,0.05968430307484687,0.039950819085359725,0.04205081908535972,0.022133483989487147,0.01763348398948715,0.75,0.0024000000000000002,1.0,48,0.11246200607902736,80.0,0.0814233501677881,0.07932335016778809,0.05353192926046296,0.055331929260462966,0.027891420907325132,0.023991420907325124,0.6499999999999999,0.0021,1.0,48
67,2021-09,48,0.018337915529188575,normal,-0.0208,1.0,0.1070343030829353,60.0,0.022524142146938972,0.01982414214693897,-0.0044606445736910085,-0.0020606445736910083,0.02698478672062998,0.02188478672062998,0.8500000000000001,0.0027,1.0,48,0.17162396873643074,70.0,0.04022919310712929,0.03752919310712929,0.0026893495641991186,0.005089349564199119,0.03753984354293017,0.03243984354293017,0.8500000000000001,0.0027,1.0,48,0.24685193226226662,70.0,0.03548903750662138,0.03278903750662138,0.0031131699623823924,0.005513169962382393,0.03237586754423898,0.027275867544238983,0.8500000000000001,0.0027,1.0,48,0.1525184541901867,60.0,0.022524142146938965,0.019824142146938964,0.0012656117218993624,0.0036656117218993624,0.021258530425039602,0.0161585304250396,0.8500000000000001,0.0027,1.0,48
68,2021-10,48,-0.011144060013276514,normal,-0.0087,1.0,-0.10779418150238818,40.0,1.2460700135899506e-06,-0.00209875392998641,0.002807936015829549,0.0046079360158295495,-0.002806689945815959,-0.0067066899458159595,0.6499999999999999,0.0021,1.0,48,-0.0457012592270951,40.0,-0.01031259688076518,-0.01241259688076518,-0.01224863782488445,-0.01104863782488445,0.0019360409441192706,-0.0013639590558807285,0.55,0.0021,1.0,48,-0.00803300043421624,60.0,0.015918913840804707,0.013218913840804706,-0.0005585079108797304,0.0012414920891202696,0.016477421751684436,0.011977421751684435,0.75,0.0027,1.0,48,-0.05492835432045158,40.0,-0.0013885274173599694,-0.0034885274173599694,0.0009893951508454385,0.0024893951508454387,-0.002377922568205408,-0.005977922568205408,0.6,0.0021,1.0,48
69,2021-11,48,0.06367079001939607,normal,-0.0105,1.0,0.10605731654363873,90.0,0.06830233251650882,0.06620233251650881,0.036817359540385376,0.03861735954038538,0.03148497297612344,0.02758497297612343,0.6499999999999999,0.0021,1.0,48,0.0882544507164568,90.0,0.055506884934436174,0.053406884934436176,0.03575104998182192,0.037551049981821925,0.01975583495261425,0.01585583495261425,0.6499999999999999,0.0021,1.0,48,0.14871906209292227,90.0,0.054464624275043935,0.052964624275043934,0.015193642942941333,0.016993642942941332,0.039270981332102606,0.0359709813321026,0.55,0.0015,1.0,48,0.13178462874511507,90.0,0.07607923514385599,0.074279235143856,0.026255025591065816,0.028055025591065815,0.049824209552790176,0.04622420955279018,0.6,0.0018,1.0,48
70,2021-12,48,-0.020239106431845025,normal,-0.0207,1.0,0.1609856708640903,40.0,-0.015984573556713472,-0.018384573556713472,-0.041817528187007756,-0.038817528187007753,0.025832954630294284,0.020432954630294282,0.9,0.0024000000000000002,1.0,48,0.24913156752062524,20.0,-0.03050948790389015,-0.03290948790389015,-0.07927211721764311,-0.07657211721764312,0.04876262931375297,0.04366262931375297,0.8500000000000001,0.0024000000000000002,1.0,48,0.3493269648284846,30.0,-0.01641044582550649,-0.01911044582550649,-0.09841521639054415,-0.09571521639054416,0.08200477056503766,0.07660477056503767,0.9,0.0027,1.0,48,0.27073382544507163,40.0,-0.01639774994562032,-0.01879774994562032,-0.07927211721764311,-0.07657211721764312,0.0628743672720228,0.0577743672720228,0.8500000000000001,0.0024000000000000002,1.0,48
71,2022-01,48,-0.026983717453787876,normal,-0.0147,1.0,0.011398176291793311,30.0,-0.026801380243261654,-0.029501380243261655,-0.04747035530010625,-0.04477035530010625,0.020668975056844598,0.015268975056844596,0.9,0.0027,1.0,48,0.03484585323491098,60.0,0.0072412716031902535,0.004541271603190253,-0.04710524409301954,-0.04470524409301954,0.054346515696209796,0.049246515696209796,0.8500000000000001,0.0027,1.0,48,0.3089448545375597,60.0,0.014807469553961972,0.012107469553961973,-0.06635153644584417,-0.06365153644584418,0.08115900599980615,0.07575900599980614,0.9,0.0027,1.0,48,0.08836300477637862,40.0,-0.004302252867524801,-0.007002252867524801,-0.05352607238536646,-0.05082607238536646,0.04922381951784166,0.04382381951784166,0.9,0.0027,1.0,48
72,2022-02,48,0.05288138205352481,normal,-0.0069,1.0,-0.11246200607902736,70.0,0.025563887637644417,0.023463887637644416,0.02329220458394376,0.02539220458394376,0.0022716830537006585,-0.0019283169462993438,0.7,0.0021,1.0,48,-0.10399478940512374,80.0,0.04317781537904177,0.04137781537904177,0.03865671837243884,0.04105671837243884,0.004521097006602928,0.0003210970066029259,0.7,0.0018,1.0,48,-0.10974815458098132,70.0,0.0281083376984684,0.0263083376984684,0.05827418933517079,0.06037418933517079,-0.030165851636702393,-0.03406585163670239,0.6499999999999999,0.0018,1.0,48,-0.09759009986973512,70.0,0.02479251714830811,0.022692517148308108,0.03029003175736299,0.03239003175736299,-0.005497514609054881,-0.009697514609054884,0.7,0.0021,1.0,48
73,2022-03,48,-0.04512082195828996,normal,-0.0134,1.0,-0.025510204081632654,40.0,-0.04145879673499438,-0.043858796734994376,-0.027278780227945266,-0.025178780227945265,-0.014180016507049111,-0.01868001650704911,0.75,0.0024000000000000002,1.0,48,-0.1733608336951802,10.0,-0.09718451029469141,-0.09898451029469141,-0.03856168102272285,-0.03616168102272285,-0.05862282927196856,-0.06282282927196856,0.7,0.0018,1.0,48,-0.24044724272687798,20.0,-0.07970961897788034,-0.08180961897788035,-0.018378896769179566,-0.015978896769179567,-0.061330722208700776,-0.06583072220870079,0.75,0.0021,1.0,48,-0.11311333043855841,30.0,-0.05788026550832508,-0.059980265508325074,-0.034930627483911916,-0.03283062748391192,-0.02294963802441316,-0.027149638024413156,0.7,0.0021,1.0,48
74,2022-04,48,-0.08197144077324757,normal,-0.0124,1.0,0.1088797221016066,20.0,-0.10281454558388906,-0.10551454558388905,-0.11520267776259621,-0.11250267776259622,0.012388132178707156,0.006988132178707168,0.9,0.0027,1.0,48,-0.14448545375597047,20.0,-0.09450707537429942,-0.09600707537429942,-0.05498657813184765,-0.05228657813184765,-0.03952049724245177,-0.04372049724245177,0.7,0.0015,1.0,48,-0.24077290490664352,10.0,-0.10977344088167265,-0.11097344088167266,-0.07357412421877854,-0.07117412421877854,-0.03619931666289411,-0.039799316662894116,0.6000000000000001,0.0012000000000000001,1.0,48,-0.06013894919669995,20.0,-0.10299687176772472,-0.10479687176772472,-0.05487716792853322,-0.05217716792853322,-0.0481197038391915,-0.0526197038391915,0.75,0.0018,1.0,48
75,2022-05,48,-0.0302223699998822,normal,-0.0082,1.0,-0.35660008684324795,20.0,-0.07012439031869659,-0.0722243903186966,0.012365257983887807,0.014765257983887808,-0.0824896483025844,-0.0869896483025844,0.75,0.0021,1.0,48,-0.30297438124185844,20.0,-0.06316369273655628,-0.06526369273655629,-0.0038370698353323907,-0.0017370698353323909,-0.05932662290122389,-0.06352662290122389,0.7,0.0021,1.0,48,-0.451476335214937,20.0,-0.05573811754148165,-0.05813811754148165,0.03126118959862843,0.033961189598628434,-0.08699930714011009,-0.09209930714011008,0.8500000000000001,0.0024000000000000002,1.0,48,-0.4015414676508902,20.0,-0.06319244794235618,-0.06529244794235618,0.00912080001618421,0.01122080001618421,-0.07231324795854038,-0.07651324795854039,0.7,0.0021,1.0,48
76,2022-06,48,0.13481982518962354,normal,0.0079,1.0,0.2517368649587495,100.0,0.16784697333537613,0.16514697333537612,0.14291675132957662,0.14531675132957664,0.0249302220057995,0.01983022200579948,0.8500000000000001,0.0027,1.0,48,0.30492835432045157,100.0,0.18145335856425185,0.17905335856425184,0.09904464024227005,0.10144464024227005,0.0824087183219818,0.07760871832198178,0.8,0.0024000000000000002,1.0,48,0.27105948762483717,100.0,0.19340856128693798,0.191308561286938,0.10265292222522446,0.10475292222522446,0.09075563906171352,0.08655563906171353,0.7,0.0021,1.0,48,0.2865827181936604,100.0,0.18738950551322633,0.18468950551322633,0.11056684535377195,0.11266684535377196,0.07682266015945438,0.07202266015945437,0.8,0.0027,1.0,48
77,2022-07,48,0.0617408165014652,normal,0.0027,1.0,-0.12961354754667823,70.0,0.03352870006433059,0.03082870006433059,0.051881468254561615,0.05488146825456162,-0.018352768190231024,-0.024052768190231028,0.95,0.0027,1.0,48,-0.11061658706035606,80.0,0.03943069512268359,0.036730695122683586,0.09000399836405967,0.09240399836405967,-0.050573303241376086,-0.055673303241376086,0.8500000000000001,0.0027,1.0,48,-0.044398610508032996,60.0,0.022433409506679047,0.019733409506679046,0.031656788186319784,0.034356788186319785,-0.009223378679640737,-0.014623378679640739,0.9,0.0027,1.0,48,-0.0922709509335649,70.0,0.027054267062618497,0.024354267062618496,0.05894855890332984,0.06164855890332984,-0.03189429184071134,-0.03729429184071134,0.9,0.0027,1.0,48
78,2022-08,48,-0.03316475999166083,normal,-0.0253,1.0,-0.017694311767260096,20.0,-0.03147182813880565,-0.03387182813880565,-0.02552603222463733,-0.02252603222463733,-0.005945795914168318,-0.011345795914168316,0.9,0.0024000000000000002,1.0,48,0.01953973078593139,20.0,-0.033814424525070955,-0.03561442452507096,-0.03670601399623457,-0.03430601399623457,0.002891589471163615,-0.0013084105288363873,0.7,0.0018,1.0,48,-0.013243595310464611,10.0,-0.04141201972424771,-0.04291201972424771,-0.04056984230993099,-0.038469842309930995,-0.0008421774143167193,-0.004442177414316718,0.6,0.0015,1.0,48,-0.01128962223187147,10.0,-0.03648347963618802,-0.03798347963618802,-0.029116125624963473,-0.026716125624963474,-0.007367354011224545,-0.011267354011224546,0.65,0.0015,1.0,48
79,2022-09,48,0.05519316447253527,normal,-0.0189,1.0,-0.04646113764654798,90.0,0.04922492732701335,0.04682492732701335,0.06470832659877887,0.06680832659877887,-0.015483399271765522,-0.019983399271765526,0.75,0.0024000000000000002,1.0,48,0.047003907946157185,80.0,0.03055702655021545,0.02935702655021545,0.04280924811075714,0.04490924811075714,-0.01225222156054169,-0.015552221560541687,0.55,0.0012000000000000001,1.0,48,0.012917933130699088,90.0,0.041365162261046765,0.040165162261046765,0.060869129396348656,0.06296912939634866,-0.019503967135301892,-0.022803967135301896,0.55,0.0012000000000000001,1.0,48,-0.0039079461571862786,80.0,0.03644807825650459,0.03494807825650459,0.05665128369608311,0.058451283696083114,-0.02020320543957852,-0.023503205439578526,0.55,0.0015,1.0,48
80,2022-10,48,0.02595451794312825,normal,-0.0138,1.0,0.06404689535388623,70.0,0.04439751368109229,0.042297513681092296,0.03754625892115655,0.039346258921156556,0.00685125475993574,0.0029512547599357397,0.6499999999999999,0.0021,1.0,48,0.051780286582718195,70.0,0.03974992646647494,0.03764992646647494,0.031422276764302384,0.033822276764302384,0.008327649702172556,0.0038276497021725586,0.75,0.0021,1.0,48,0.10052105948762484,60.0,0.03207611535957198,0.029976115359571977,0.023313933294130534,0.025713933294130534,0.008762182065441444,0.004262182065441444,0.75,0.0021,1.0,48,0.06350412505427702,60.0,0.031688046683324075,0.029888046683324076,0.021634281713402002,0.024034281713402002,0.010053764969922073,0.005853764969922074,0.7,0.0018,1.0,48
81,2022-11,48,-0.03605982917296386,normal,-0.0098,1.0,-0.06252713851498046,20.0,-0.03996401232663231,-0.04206401232663231,-0.03444432461535132,-0.03234432461535132,-0.005519687711280995,-0.00971968771128099,0.7,0.0021,1.0,48,-0.13037342596613113,20.0,-0.0339238675176254,-0.036023867517625395,-0.025508997089544024,-0.023708997089544024,-0.008414870428081374,-0.012314870428081371,0.6499999999999999,0.0021,1.0,48,-0.010095527572731218,40.0,-0.018952791012997787,-0.021052791012997788,-0.03164810400023385,-0.02924810400023385,0.012695312987236064,0.008195312987236063,0.75,0.0021,1.0,48,-0.1017151541467651,20.0,-0.01909285402861644,-0.02119285402861644,-0.02977379628777574,-0.027673796287775738,0.0106809422591593,0.006480942259159298,0.7,0.0021,1.0,48
82,2022-12,48,-0.01642910403922165,normal,-0.0113,1.0,-0.2777898393399913,30.0,-0.052878673166384636,-0.054978673166384634,0.0023109242095845813,0.004110924209584581,-0.05518959737596922,-0.059089597375969215,0.6499999999999999,0.0021,1.0,48,-0.3038428137212332,20.0,-0.05427211850869289,-0.056372118508692885,0.00289014506839439,0.0049901450683943905,-0.05716226357708728,-0.061362263577087274,0.7,0.0021,1.0,48,-0.11723838471558837,20.0,-0.060087474697198516,-0.062487474697198515,-0.028038625367046273,-0.026238625367046273,-0.03204884933015224,-0.03624884933015224,0.7,0.0024000000000000002,1.0,48,-0.27268779852366476,20.0,-0.06221227704023145,-0.06431227704023146,0.00711441770730103,0.00921441770730103,-0.06932669474753249,-0.07352669474753248,0.7,0.0021,1.0,48
83,2023-01,48,-0.033516695224209365,normal,-0.017,1.0,0.2310030395136778,30.0,-0.015564205266618572,-0.01796420526661857,-0.043359074973954075,-0.040659074973954074,0.027794869707335502,0.022694869707335502,0.8500000000000001,0.0024000000000000002,1.0,48,0.3041684759009987,40.0,-0.006908673609416727,-0.008708673609416727,-0.07449025547255865,-0.07209025547255865,0.06758158186314192,0.06338158186314193,0.7,0.0018,1.0,48,0.1998480243161094,50.0,0.002386361299798019,-1.363870020198131e-05,-0.03129539811048506,-0.02859539811048506,0.03368175941028308,0.028581759410283077,0.8500000000000001,0.0024000000000000002,1.0,48,0.26172383847155883,30.0,-0.005833287005047249,-0.00823328700504725,-0.04083916130246647,-0.03843916130246647,0.03500587429741922,0.03020587429741922,0.8,0.0024000000000000002,1.0,48
84,2023-02,48,0.03284191139883252,normal,-0.0128,1.0,0.1504559270516717,100.0,0.0614585782211482,0.0590585782211482,0.03625200175693983,0.03835200175693983,0.025206576464208368,0.02070657646420837,0.75,0.0024000000000000002,1.0,48,0.12288319583152409,80.0,0.03664540808444984,0.03424540808444984,0.04916070895898576,0.05156070895898576,-0.012515300874535923,-0.01731530087453592,0.8,0.0024000000000000002,1.0,48,0.21081198436821533,90.0,0.05629123456864795,0.05449123456864795,0.03503216468100491,0.03683216468100491,0.02125906988764304,0.017659069887643035,0.6,0.0018,1.0,48,0.1717325227963526,100.0,0.0614585782211482,0.0590585782211482,0.05186290391871008,0.05396290391871008,0.009595674302438115,0.005095674302438118,0.75,0.0024000000000000002,1.0,48
85,2023-03,48,0.056353547300190855,normal,-0.0062,1.0,0.03994789405123751,90.0,0.07098222179601779,0.0691822217960178,0.039646280744160385,0.04174628074416038,0.031335941051857406,0.027435941051857413,0.6499999999999999,0.0018,1.0,48,0.07218844984802432,80.0,0.05798078923723884,0.05588078923723884,0.03998468053586532,0.04178468053586532,0.01799610870137352,0.014096108701373518,0.6499999999999999,0.0021,1.0,48,0.0644811115935736,90.0,0.07478346611153555,0.07238346611153555,0.05348083898843818,0.05558083898843818,0.02130262712309737,0.016802627123097373,0.75,0.0024000000000000002,1.0,48,0.04765523230568824,90.0,0.07125169516206152,0.06915169516206152,0.03964628074416038,0.041746280744160376,0.03160541441790114,0.02740541441790114,0.7,0.0021,1.0,48
86,2023-04,48,0.04910511340458915,normal,-0.0082,1.0,0.1569691706469822,90.0,0.051462016655377675,0.04936201665537768,0.02320721832958786,0.02530721832958786,0.028254798325789816,0.024054798325789817,0.7,0.0021,1.0,48,0.12190620929222752,90.0,0.05848584450354992,0.05638584450354992,0.029759377061989313,0.031559377061989316,0.028726467441560606,0.024826467441560605,0.6499999999999999,0.0021,1.0,48,0.015957446808510637,90.0,0.048954708290887675,0.04715470829088767,0.04300154965972971,0.04480154965972971,0.005953158631157966,0.0023531586311579603,0.6,0.0018,1.0,48,0.10616587060356056,90.0,0.04548962927352444,0.043089629273524443,0.02401099066568289,0.02581099066568289,0.021478638607841553,0.017278638607841554,0.7,0.0024000000000000002,1.0,48
87,2023-05,48,0.053312810638751845,normal,-0.0214,1.0,-0.12223187147199306,80.0,0.045881714554028494,0.04318171455402849,0.07948238674443112,0.08248238674443112,-0.03360067219040262,-0.039300672190402626,0.95,0.0027,1.0,48,0.06328701693443335,90.0,0.07557641745964534,0.07287641745964535,0.06764227519111185,0.07064227519111185,0.007934142268533492,0.0022341422685334955,0.95,0.0027,1.0,48,0.04830655666521928,80.0,0.039677926681327,0.036977926681326996,0.06407365482086737,0.06707365482086737,-0.02439572813954037,-0.030095728139540374,0.95,0.0027,1.0,48,0.001519756838905775,80.0,0.0565945864581497,0.0538945864581497,0.06581365048559511,0.06881365048559511,-0.009219064027445406,-0.01491906402744541,0.95,0.0027,1.0,48
88,2023-06,48,0.018794988787675663,normal,-0.0231,1.0,0.19865392965696918,60.0,0.04115775678244325,0.03845775678244325,0.022742756536636398,0.0254427565366364,0.018415000245806855,0.013015000245806853,0.9,0.0027,1.0,48,0.19257490230134605,60.0,0.03147235702050832,0.028472357020508317,0.016977555930053647,0.019677555930053648,0.01449480109045467,0.00879480109045467,0.95,0.003,1.0,48,0.2464177160225792,90.0,0.05239450577834424,0.049394505778344235,-0.0081150573686671,-0.0051150573686671,0.060509563147011336,0.05450956314701134,1.0,0.003,1.0,48,0.2232957012592271,90.0,0.06493749834744428,0.061937498347444275,0.02187134601431067,0.02457134601431067,0.04306615233313361,0.037366152333133604,0.95,0.003,1.0,48
89,2023-07,48,0.024714410292252558,normal,-0.011,1.0,0.20462440295267043,70.0,0.02786275668396098,0.02576275668396098,0.0014859638667139498,0.00358596386671395,0.02637679281724703,0.022176792817247028,0.7,0.0021,1.0,48,0.3036257056013895,90.0,0.049333856062129186,0.04723385606212919,0.02039844176327401,0.02279844176327401,0.028935414298855176,0.02443541429885518,0.75,0.0021,1.0,48,0.2494572297003908,90.0,0.06973766412766266,0.06793766412766267,0.016172432189761457,0.018272432189761458,0.053565231937901206,0.049665231937901205,0.6499999999999999,0.0018,1.0,48,0.2935301780286583,80.0,0.03340546419578434,0.031305464195784345,0.0005562771182600311,0.0032562771182600312,0.03284918707752431,0.028049187077524313,0.8,0.0021,1.0,48
90,2023-08,48,0.04416201251382967,normal,-0.0029,1.0,0.09389926183239251,80.0,0.041816988851431376,0.040316988851431375,0.03889695659432779,0.04129695659432779,0.0029200322571035844,-0.0009799677428964162,0.65,0.0015,1.0,48,0.1471993052540165,80.0,0.035118021152746245,0.03331802115274624,0.03836359951318949,0.04046359951318949,-0.0032455783604432437,-0.007145578360443244,0.6499999999999999,0.0018,1.0,48,0.1282023447676943,90.0,0.04394306633036858,0.041843066330368585,0.028755272537348164,0.031155272537348164,0.015187793793020418,0.010687793793020421,0.75,0.0021,1.0,48,0.1431828050369084,80.0,0.047660508127404085,0.046460508127404085,0.04682644191379694,0.048926441913796935,0.0008340662136071472,-0.00246593378639285,0.55,0.0012000000000000001,1.0,48
91,2023-09,48,0.01744789502645411,normal,-0.0146,1.0,-0.062418584455058615,50.0,0.00957377828480121,0.00717377828480121,0.01595928060938252,0.01835928060938252,-0.006385502324581309,-0.01118550232458131,0.8,0.0024000000000000002,1.0,48,-0.05080330004342163,60.0,0.02140778590066847,0.018707785900668468,0.015054650706422881,0.01745465070642288,0.006353135194245588,0.0012531351942455873,0.8500000000000001,0.0027,1.0,48,-0.19431176726009552,20.0,-0.00808908423408337,-0.01018908423408337,0.022102096703583783,0.024202096703583784,-0.030191180937667154,-0.03439118093766715,0.7,0.0021,1.0,48,-0.1064915327833261,40.0,0.004927354659746852,0.0025273546597468517,0.020292465019355558,0.022692465019355557,-0.015365110359608705,-0.020165110359608704,0.8,0.0024000000000000002,1.0,48
92,2023-10,48,0.11985943545175476,normal,-0.0178,1.0,0.17640034737299176,100.0,0.11451623371678261,0.11271623371678262,0.09072047297396271,0.09252047297396271,0.023795760742819902,0.02019576074281991,0.6,0.0018,1.0,48,0.3275075987841945,100.0,0.15031466524253517,0.14761466524253516,0.08203576042062517,0.08413576042062518,0.06827890482191,0.06347890482190999,0.8,0.0027,1.0,48,0.24565783760312634,100.0,0.14781390435671357,0.14601390435671358,0.10930450289959603,0.11110450289959603,0.03850940145711754,0.034909401457117545,0.6,0.0018,1.0,48,0.22448979591836735,100.0,0.1344387113408894,0.1326387113408894,0.10758398990607101,0.10968398990607102,0.026854721434818374,0.022954721434818373,0.6499999999999999,0.0018,1.0,48
93,2023-11,48,0.07783578275759163,normal,-0.0226,1.0,0.06111593573599653,80.0,0.07636958603122818,0.07456958603122818,0.06216811207667337,0.06516811207667336,0.01420147395455481,0.009401473954554818,0.8,0.0018,1.0,48,0.14546244029526706,80.0,0.09139436572582298,0.08929436572582297,0.05336939303678161,0.055769393036781606,0.03802497268904137,0.033524972689041366,0.75,0.0021,1.0,48,0.12429439861050803,90.0,0.09652775634033803,0.09532775634033802,0.06957692816182562,0.07167692816182562,0.02695082817851241,0.023650828178512398,0.55,0.0012000000000000001,1.0,48,0.08434650455927051,80.0,0.09139436572582298,0.08929436572582297,0.059909580280665384,0.06230958028066538,0.03148478544515759,0.02698478544515759,0.75,0.0021,1.0,48
94,2023-12,48,0.023821196647081395,normal,-0.0173,1.0,0.228831958315241,60.0,0.06473256493396576,0.06233256493396576,0.008576191694233778,0.010676191694233778,0.05615637323973198,0.05165637323973198,0.75,0.0024000000000000002,1.0,48,0.44072948328267475,60.0,0.04884359511055657,0.04644359511055657,-0.04413929689968506,-0.04203929689968506,0.09298289201024162,0.08848289201024162,0.75,0.0024000000000000002,1.0,48,0.36854103343465044,80.0,0.11761461847642576,0.11551461847642576,-0.03659149269074967,-0.03419149269074967,0.15420611116717542,0.14970611116717542,0.75,0.0021,1.0,48,0.379070777247069,60.0,0.045968811974268456,0.04356881197426846,-0.023856413410257397,-0.021756413410257396,0.06982522538452585,0.06532522538452586,0.75,0.0024000000000000002,1.0,48
