month,long_portfolio,short_portfolio,long_return_gross,long_return_net,ls_spread_net,turnover,nifty_return
2018-06,"BAJAJFINSV.NS, BRITANNIA.NS, MARUTI.NS, JSWSTEEL.NS, HINDALCO.NS, TECHM.NS, HINDUNILVR.NS, UPL.NS, KOTAKBANK.NS, HDFCBANK.NS","ITC.NS, SBIN.NS, POWERGRID.NS, WIPRO.NS, COALINDIA.NS, ONGC.NS, ULTRACEMCO.NS, BHARTIARTL.NS, APOLLOHOSP.NS, NTPC.NS",0.0373289087965874,0.0350789087965874,-0.0178593269344268,0.75,0.05144235066671429
2018-07,"BAJFINANCE.NS, TCS.NS, BAJAJFINSV.NS, ICICIBANK.NS, KOTAKBANK.NS, HINDALCO.NS, ITC.NS, JSWSTEEL.NS, AXISBANK.NS, SBIN.NS","EICHERMOT.NS, WIPRO.NS, ADANIPORTS.NS, CIPLA.NS, NTPC.NS, BHARTIARTL.NS, SHREECEM.NS, ONGC.NS, COALINDIA.NS, GRASIM.NS",0.06188090427847046,0.060230904278470464,0.0014255138247450602,0.55,0.045823698344993016
2018-08,"JSWSTEEL.NS, TECHM.NS, BAJFINANCE.NS, DIVISLAB.NS, BAJAJFINSV.NS, EICHERMOT.NS, MARUTI.NS, TATACONSUM.NS, BPCL.NS, HINDUNILVR.NS","ULTRACEMCO.NS, SHREECEM.NS, AXISBANK.NS, CIPLA.NS, NTPC.NS, POWERGRID.NS, ONGC.NS, DRREDDY.NS, LT.NS, COALINDIA.NS",-0.12928640075092473,-0.13108640075092473,-0.05304600062079609,0.6,-0.10197246995370846
2018-09,"NESTLEIND.NS, ADANIPORTS.NS, JSWSTEEL.NS, BAJFINANCE.NS, SBIN.NS, BAJAJFINSV.NS, ICICIBANK.NS, EICHERMOT.NS, POWERGRID.NS, LT.NS","INDUSINDBK.NS, NTPC.NS, SUNPHARMA.NS, ULTRACEMCO.NS, RELIANCE.NS, GRASIM.NS, HCLTECH.NS, CIPLA.NS, DRREDDY.NS, BPCL.NS",0.02620127191597415,0.02425127191597415,0.13292465089469768,0.6499999999999999,-0.02434058374820182
2018-10,"TITAN.NS, BAJFINANCE.NS, RELIANCE.NS, BAJAJFINSV.NS, JSWSTEEL.NS, DIVISLAB.NS, TATACONSUM.NS, NESTLEIND.NS, AXISBANK.NS, EICHERMOT.NS","CIPLA.NS, LT.NS, INFY.NS, ICICIBANK.NS, DRREDDY.NS, ONGC.NS, COALINDIA.NS, BAJAJ-AUTO.NS, SBIN.NS, UPL.NS",0.04178446198378312,0.03923446198378312,0.027354464282499713,0.8500000000000001,0.04470207677727112
2018-11,"BAJFINANCE.NS, BAJAJFINSV.NS, TITAN.NS, KOTAKBANK.NS, TATACONSUM.NS, HINDALCO.NS, TECHM.NS, JSWSTEEL.NS, APOLLOHOSP.NS, EICHERMOT.NS","ICICIBANK.NS, INFY.NS, MARUTI.NS, DRREDDY.NS, SBIN.NS, ULTRACEMCO.NS, UPL.NS, ONGC.NS, HEROMOTOCO.NS, SHREECEM.NS",-0.02449466753189309,-0.02644466753189309,-0.02180684392015416,0.65,-0.01676187361277861
2018-12,"NESTLEIND.NS, BAJAJFINSV.NS, TITAN.NS, HINDUNILVR.NS, RELIANCE.NS, ASIANPAINT.NS, MARUTI.NS, DIVISLAB.NS, BHARTIARTL.NS, BAJFINANCE.NS","ULTRACEMCO.NS, JSWSTEEL.NS, NTPC.NS, BAJAJ-AUTO.NS, BPCL.NS, COALINDIA.NS, TCS.NS, ONGC.NS, SBIN.NS, SHREECEM.NS",0.02781835567314489,0.02601835567314489,0.0858467798902006,0.6,-0.020511882559838365
2019-01,"BAJAJFINSV.NS, TITAN.NS, BAJFINANCE.NS, ADANIPORTS.NS, HINDUNILVR.NS, BRITANNIA.NS, M&M.NS, ASIANPAINT.NS, ITC.NS, APOLLOHOSP.NS","SUNPHARMA.NS, ICICIBANK.NS, ONGC.NS, UPL.NS, DRREDDY.NS, SHREECEM.NS, CIPLA.NS, HINDALCO.NS, AXISBANK.NS, TATASTEEL.NS",0.03420005225138569,0.03240005225138569,-0.04237282533619803,0.6,0.06316405460995868
2019-02,"TITAN.NS, TCS.NS, RELIANCE.NS, BAJFINANCE.NS, HINDUNILVR.NS, ASIANPAINT.NS, BAJAJFINSV.NS, ITC.NS, DRREDDY.NS, BRITANNIA.NS","COALINDIA.NS, BPCL.NS, HINDALCO.NS, ONGC.NS, TATASTEEL.NS, SUNPHARMA.NS, ULTRACEMCO.NS, EICHERMOT.NS, SHREECEM.NS, GRASIM.NS",0.07925344762575334,0.07775344762575334,-0.025597305571396792,0.5,0.0885019672340586
2019-03,"DIVISLAB.NS, TITAN.NS, RELIANCE.NS, BAJAJFINSV.NS, CIPLA.NS, HINDUNILVR.NS, NESTLEIND.NS, BPCL.NS, NTPC.NS, ASIANPAINT.NS","ADANIPORTS.NS, ICICIBANK.NS, LT.NS, JSWSTEEL.NS, INDUSINDBK.NS, GRASIM.NS, HINDALCO.NS, ONGC.NS, ULTRACEMCO.NS, AXISBANK.NS",-0.01836208586959967,-0.020612085869599672,-0.002098188870097946,0.75,-0.00919286707045328
